"","casekey","sctcite","year","justice","vote","house","business","person","car","search","warrant","lctpc","lctinc","lctaft","lctunl","except","segcov","ideology","mqscore","sctdec","other","notprop","us","arrest","unanmous","gates_justices"
"1226",126,800214,1984,"Stevens",0,"no","no","yes","no","yes","no","no",0,0,"no",0,-0.5,-0.69,-0.5186116,"CON","no","no",1,"no",0,1
"1227",126,800214,1984,"Marshall",0,"no","no","yes","no","yes","no","no",0,0,"no",0,1,4.18,-4.032998,"CON","no","no",0,"no",0,1
"1228",126,800214,1984,"Rehnquist",1,"no","no","yes","no","yes","no","no",0,0,"no",0,-0.91,-2.6,3.67667,"CON","no","no",0,"no",0,1
"1229",126,800214,1984,"Blackmun",1,"no","no","yes","no","yes","no","no",0,0,"no",0,-0.77,-2.42,-0.2365423,"CON","no","no",1,"no",0,1
"1230",126,800214,1984,"Powell",1,"no","no","yes","no","yes","no","no",0,0,"no",0,-0.67,-0.69,0.681112,"CON","no","no",1,"no",0,1
"1231",126,800214,1984,"Marshall",0,"no","no","yes","no","yes","no","no",0,0,"no",0,1,4.18,-4.032998,"CON","no","no",1,"no",0,1
"1232",126,800214,1984,"OConnor",1,"no","no","yes","no","yes","no","no",0,0,"no",0,-0.17,-1.67,1.456225,"CON","no","no",1,"no",0,1
"1233",126,800214,1984,"Stevens",0,"no","no","yes","no","yes","no","no",0,0,"no",0,-0.5,-0.69,-0.5186116,"CON","no","no",0,"no",0,1
"1234",126,800214,1984,"Burger",1,"no","no","yes","no","yes","no","no",0,0,"no",0,-0.77,-2.42,1.866114,"CON","no","no",1,"no",0,1
"1235",126,800214,1984,"Brennan",0,"no","no","yes","no","yes","no","no",0,0,"no",0,1,2.78,-3.145886,"CON","no","no",1,"no",0,1
"1236",126,800214,1984,"Rehnquist",1,"no","no","yes","no","yes","no","no",0,0,"no",0,-0.91,-2.6,3.67667,"CON","no","no",1,"no",0,1
"1237",127,800247,1984,"OConnor",1,"no","yes","no","no","no","yes","yes",0,0,"no",0,-0.17,-1.67,1.456225,"CON","no","no",1,"no",0,1
"1238",127,800247,1984,"Rehnquist",1,"no","yes","no","no","no","yes","yes",0,0,"no",0,-0.91,-2.6,3.67667,"CON","no","no",1,"no",0,1
"1239",127,800247,1984,"Blackmun",1,"no","yes","no","no","no","yes","yes",0,0,"no",0,-0.77,-2.42,-0.2365423,"CON","no","no",1,"no",0,1
"1240",127,800247,1984,"Burger",1,"no","yes","no","no","no","yes","yes",0,0,"no",0,-0.77,-2.42,1.866114,"CON","no","no",1,"no",0,1
"1241",127,800247,1984,"Stevens",1,"no","yes","no","no","no","yes","yes",0,0,"no",0,-0.5,-0.69,-0.5186116,"CON","no","no",1,"no",0,1
"1242",127,800247,1984,"Brennan",0,"no","yes","no","no","no","yes","yes",0,0,"no",0,1,2.78,-3.145886,"CON","no","no",1,"no",0,1
"1243",127,800247,1984,"Powell",1,"no","yes","no","no","no","yes","yes",0,0,"no",0,-0.67,-0.69,0.681112,"CON","no","no",1,"no",0,1
"1244",127,800247,1984,"Marshall",0,"no","yes","no","no","no","yes","yes",0,0,"no",0,1,4.18,-4.032998,"CON","no","no",1,"no",0,1
"1245",127,800247,1984,"White",1,"no","yes","no","no","no","yes","yes",0,0,"no",0,0,1.54,0.9490761,"CON","no","no",1,"no",0,1
"1246",128,800732,1984,"White",1,"yes","no","no","no","yes","no","yes",0,0,"no",1,0,1.54,0.9490761,"LIB","no","no",0,"no",0,1
"1247",128,800732,1984,"Brennan",0,"yes","no","no","no","yes","no","yes",0,0,"no",1,1,2.78,-3.145886,"LIB","no","no",0,"no",0,1
"1248",128,800732,1984,"Blackmun",0,"yes","no","no","no","yes","no","yes",0,0,"no",1,-0.77,-2.42,-0.2365423,"LIB","no","no",0,"no",0,1
"1249",128,800732,1984,"Rehnquist",1,"yes","no","no","no","yes","no","yes",0,0,"no",1,-0.91,-2.6,3.67667,"LIB","no","no",0,"no",0,1
"1250",128,800732,1984,"OConnor",0,"yes","no","no","no","yes","no","yes",0,0,"no",1,-0.17,-1.67,1.456225,"LIB","no","no",0,"no",0,1
"1251",128,800732,1984,"Powell",0,"yes","no","no","no","yes","no","yes",0,0,"no",1,-0.67,-0.69,0.681112,"LIB","no","no",0,"no",0,1
"1252",128,800732,1984,"Stevens",0,"yes","no","no","no","yes","no","yes",0,0,"no",1,-0.5,-0.69,-0.5186116,"LIB","no","no",0,"no",0,1
"1253",128,800732,1984,"Marshall",0,"yes","no","no","no","yes","no","yes",0,0,"no",1,1,4.18,-4.032998,"LIB","no","no",0,"no",0,1
"1254",129,820393,1984,"White",1,"yes","no","no","no","yes","no","no",0,0,"no",0,0,1.54,0.9490761,"CON","no","no",0,"no",0,1
"1255",129,820393,1984,"Brennan",0,"yes","no","no","no","yes","no","no",0,0,"no",0,1,2.78,-3.145886,"CON","no","no",0,"no",0,1
"1256",129,820393,1984,"Stevens",0,"yes","no","no","no","yes","no","no",0,0,"no",0,-0.5,-0.69,-0.5186116,"CON","no","no",0,"no",0,1
"1257",129,820393,1984,"Powell",1,"yes","no","no","no","yes","no","no",0,0,"no",0,-0.67,-0.69,0.681112,"CON","no","no",0,"no",0,1
"1258",129,820393,1984,"OConnor",1,"yes","no","no","no","yes","no","no",0,0,"no",0,-0.17,-1.67,1.456225,"CON","no","no",0,"no",0,1
"1259",129,820393,1984,"Marshall",0,"yes","no","no","no","yes","no","no",0,0,"no",0,1,4.18,-4.032998,"CON","no","no",0,"no",0,1
"1260",129,820393,1984,"Burger",1,"yes","no","no","no","yes","no","no",0,0,"no",0,-0.77,-2.42,1.866114,"CON","no","no",0,"no",0,1
"1261",129,820393,1984,"Rehnquist",1,"yes","no","no","no","yes","no","no",0,0,"no",0,-0.91,-2.6,3.67667,"CON","no","no",0,"no",0,1
"1262",129,820393,1984,"Blackmun",0,"yes","no","no","no","yes","no","no",0,0,"no",0,-0.77,-2.42,-0.2365423,"CON","no","no",0,"no",0,1
"1263",130,820530,1984,"Powell",1,"no","no","yes","no","no","no","no",0,0,"no",0,-0.67,-0.69,0.681112,"CON","no","no",1,"no",0,1
"1264",130,820530,1984,"Brennan",0,"no","no","yes","no","no","no","no",0,0,"no",0,1,2.78,-3.145886,"CON","no","no",1,"no",0,1
"1265",130,820530,1984,"Stevens",0,"no","no","yes","no","no","no","no",0,0,"no",0,-0.5,-0.69,-0.5186116,"CON","no","no",1,"no",0,1
"1266",130,820530,1984,"OConnor",1,"no","no","yes","no","no","no","no",0,0,"no",0,-0.17,-1.67,1.456225,"CON","no","no",1,"no",0,1
"1267",130,820530,1984,"Marshall",0,"no","no","yes","no","no","no","no",0,0,"no",0,1,4.18,-4.032998,"CON","no","no",1,"no",0,1
"1268",130,820530,1984,"White",1,"no","no","yes","no","no","no","no",0,0,"no",0,0,1.54,0.9490761,"CON","no","no",1,"no",0,1
"1269",130,820530,1984,"Blackmun",1,"no","no","yes","no","no","no","no",0,0,"no",0,-0.77,-2.42,-0.2365423,"CON","no","no",1,"no",0,1
"1270",130,820530,1984,"Burger",1,"no","no","yes","no","no","no","no",0,0,"no",0,-0.77,-2.42,1.866114,"CON","no","no",1,"no",0,1
"1271",130,820530,1984,"Rehnquist",1,"no","no","yes","no","no","no","no",0,0,"no",0,-0.91,-2.6,3.67667,"CON","no","no",1,"no",0,1
"1272",131,820599,1984,"Blackmun",0,"yes","no","no","no","yes","yes","yes",0,0,"yes",0,-0.77,-2.42,-0.2365423,"CON","no","no",1,"yes",0,1
"1273",131,820599,1984,"Powell",1,"yes","no","no","no","yes","yes","yes",0,1,"no",0,-0.67,-0.69,0.681112,"CON","no","no",1,"yes",0,1
"1274",131,820599,1984,"Powell",0,"yes","no","no","no","yes","no","yes",0,1,"no",0,-0.67,-0.69,0.681112,"LIB","no","no",1,"yes",0,1
"1275",131,820599,1984,"Stevens",0,"yes","no","no","no","yes","no","yes",0,1,"no",0,-0.5,-0.69,-0.5186116,"LIB","no","no",1,"yes",0,1
"1276",131,820599,1984,"OConnor",1,"yes","no","no","no","yes","yes","yes",0,0,"yes",0,-0.17,-1.67,1.456225,"CON","no","no",1,"yes",0,1
"1277",131,820599,1984,"Rehnquist",0,"yes","no","no","no","yes","no","yes",0,0,"no",0,-0.91,-2.6,3.67667,"LIB","no","no",1,"no",0,1
"1278",131,820599,1984,"OConnor",1,"yes","no","no","no","yes","yes","yes",0,1,"no",0,-0.17,-1.67,1.456225,"CON","no","no",1,"yes",0,1
"1279",131,820599,1984,"Brennan",0,"yes","no","no","no","yes","no","yes",0,1,"no",0,1,2.78,-3.145886,"LIB","no","no",1,"yes",0,1
"1280",131,820599,1984,"Rehnquist",0,"yes","no","no","no","yes","no","yes",0,1,"no",0,-0.91,-2.6,3.67667,"LIB","no","no",1,"yes",0,1
"1281",131,820599,1984,"Stevens",0,"yes","no","no","no","yes","yes","yes",0,0,"yes",0,-0.5,-0.69,-0.5186116,"CON","no","no",1,"yes",0,1
"1282",131,820599,1984,"Rehnquist",1,"yes","no","no","no","yes","yes","yes",0,0,"yes",0,-0.91,-2.6,3.67667,"CON","no","no",1,"yes",0,1
"1283",131,820599,1984,"Marshall",0,"yes","no","no","no","yes","yes","yes",0,0,"yes",0,1,4.18,-4.032998,"CON","no","no",1,"yes",0,1
"1284",131,820599,1984,"Burger",1,"yes","no","no","no","yes","yes","yes",0,0,"yes",0,-0.77,-2.42,1.866114,"CON","no","no",1,"yes",0,1
"1285",131,820599,1984,"Stevens",0,"yes","no","no","no","yes","yes","yes",0,1,"no",0,-0.5,-0.69,-0.5186116,"CON","no","no",1,"yes",0,1
"1286",131,820599,1984,"Stevens",0,"yes","no","no","no","yes","no","yes",0,0,"no",0,-0.5,-0.69,-0.5186116,"LIB","no","no",1,"no",0,1
"1287",131,820599,1984,"Marshall",0,"yes","no","no","no","yes","yes","yes",0,1,"no",0,1,4.18,-4.032998,"CON","no","no",1,"yes",0,1
"1288",131,820599,1984,"Burger",1,"yes","no","no","no","yes","no","yes",0,0,"no",0,-0.77,-2.42,1.866114,"LIB","no","no",1,"no",0,1
"1289",131,820599,1984,"Burger",1,"yes","no","no","no","yes","no","yes",0,1,"no",0,-0.77,-2.42,1.866114,"LIB","no","no",1,"yes",0,1
"1290",131,820599,1984,"White",1,"yes","no","no","no","yes","yes","yes",0,1,"no",0,0,1.54,0.9490761,"CON","no","no",1,"yes",0,1
"1291",131,820599,1984,"Burger",1,"yes","no","no","no","yes","yes","yes",0,1,"no",0,-0.77,-2.42,1.866114,"CON","no","no",1,"yes",0,1
"1292",131,820599,1984,"White",0,"yes","no","no","no","yes","no","yes",0,1,"no",0,0,1.54,0.9490761,"LIB","no","no",1,"yes",0,1
"1293",131,820599,1984,"White",1,"yes","no","no","no","yes","yes","yes",0,0,"yes",0,0,1.54,0.9490761,"CON","no","no",1,"yes",0,1
"1294",131,820599,1984,"Marshall",0,"yes","no","no","no","yes","no","yes",0,0,"no",0,1,4.18,-4.032998,"LIB","no","no",1,"no",0,1
"1295",131,820599,1984,"OConnor",1,"yes","no","no","no","yes","no","yes",0,0,"no",0,-0.17,-1.67,1.456225,"LIB","no","no",1,"no",0,1
"1296",131,820599,1984,"Powell",0,"yes","no","no","no","yes","no","yes",0,0,"no",0,-0.67,-0.69,0.681112,"LIB","no","no",1,"no",0,1
"1297",131,820599,1984,"Powell",1,"yes","no","no","no","yes","yes","yes",0,0,"yes",0,-0.67,-0.69,0.681112,"CON","no","no",1,"yes",0,1
"1298",131,820599,1984,"Blackmun",0,"yes","no","no","no","yes","no","yes",0,1,"no",0,-0.77,-2.42,-0.2365423,"LIB","no","no",1,"yes",0,1
"1299",131,820599,1984,"Marshall",0,"yes","no","no","no","yes","no","yes",0,1,"no",0,1,4.18,-4.032998,"LIB","no","no",1,"yes",0,1
"1300",131,820599,1984,"Brennan",0,"yes","no","no","no","yes","no","yes",0,0,"no",0,1,2.78,-3.145886,"LIB","no","no",1,"no",0,1
"1301",131,820599,1984,"Blackmun",0,"yes","no","no","no","yes","no","yes",0,0,"no",0,-0.77,-2.42,-0.2365423,"LIB","no","no",1,"no",0,1
"1302",131,820599,1984,"Brennan",0,"yes","no","no","no","yes","yes","yes",0,0,"yes",0,1,2.78,-3.145886,"CON","no","no",1,"yes",0,1
"1303",131,820599,1984,"Blackmun",0,"yes","no","no","no","yes","yes","yes",0,1,"no",0,-0.77,-2.42,-0.2365423,"CON","no","no",1,"yes",0,1
"1304",131,820599,1984,"White",0,"yes","no","no","no","yes","no","yes",0,0,"no",0,0,1.54,0.9490761,"LIB","no","no",1,"no",0,1
"1305",131,820599,1984,"Brennan",0,"yes","no","no","no","yes","yes","yes",0,1,"no",0,1,2.78,-3.145886,"CON","no","no",1,"yes",0,1
"1306",131,820599,1984,"OConnor",1,"yes","no","no","no","yes","no","yes",0,1,"no",0,-0.17,-1.67,1.456225,"LIB","no","no",1,"yes",0,1
"1307",131,820599,1984,"Rehnquist",1,"yes","no","no","no","yes","yes","yes",0,1,"no",0,-0.91,-2.6,3.67667,"CON","no","no",1,"yes",0,1
"1308",132,820677,1984,"White",1,"yes","no","no","no","yes","yes","no",0,0,"no",0,0,1.54,0.9490761,"CON","no","no",1,"no",0,1
"1309",132,820677,1984,"Brennan",0,"yes","no","no","no","yes","yes","no",0,0,"no",0,1,2.78,-3.145886,"CON","no","no",1,"no",0,1
"1310",132,820677,1984,"Blackmun",1,"yes","no","no","no","yes","yes","no",0,0,"no",0,-0.77,-2.42,-0.2365423,"CON","no","no",1,"no",0,1
"1311",132,820677,1984,"Powell",1,"yes","no","no","no","yes","yes","no",0,0,"no",0,-0.67,-0.69,0.681112,"CON","no","no",1,"no",0,1
"1312",132,820677,1984,"Rehnquist",1,"yes","no","no","no","yes","yes","no",0,0,"no",0,-0.91,-2.6,3.67667,"CON","no","no",1,"no",0,1
"1313",132,820677,1984,"OConnor",1,"yes","no","no","no","yes","yes","no",0,0,"no",0,-0.17,-1.67,1.456225,"CON","no","no",1,"no",0,1
"1314",132,820677,1984,"Marshall",0,"yes","no","no","no","yes","yes","no",0,0,"no",0,1,4.18,-4.032998,"CON","no","no",1,"no",0,1
"1315",132,820677,1984,"Burger",1,"yes","no","no","no","yes","yes","no",0,0,"no",0,-0.77,-2.42,1.866114,"CON","no","no",1,"no",0,1
"1316",132,820677,1984,"Stevens",0,"yes","no","no","no","yes","yes","no",0,0,"no",0,-0.5,-0.69,-0.5186116,"CON","no","no",1,"no",0,1
"1317",133,820737,1984,"Brennan",0,"yes","no","no","no","yes","yes","no",0,0,"no",0,1,2.78,-3.145886,"CON","no","no",0,"no",0,1
"1318",133,820737,1984,"White",1,"yes","no","no","no","yes","yes","no",0,0,"no",0,0,1.54,0.9490761,"CON","no","no",0,"no",0,1
"1319",133,820737,1984,"Burger",1,"yes","no","no","no","yes","yes","no",0,0,"no",0,-0.77,-2.42,1.866114,"CON","no","no",0,"no",0,1
"1320",133,820737,1984,"Marshall",0,"yes","no","no","no","yes","yes","no",0,0,"no",0,1,4.18,-4.032998,"CON","no","no",0,"no",0,1
"1321",133,820737,1984,"Blackmun",1,"yes","no","no","no","yes","yes","no",0,0,"no",0,-0.77,-2.42,-0.2365423,"CON","no","no",0,"no",0,1
"1322",133,820737,1984,"Stevens",1,"yes","no","no","no","yes","yes","no",0,0,"no",0,-0.5,-0.69,-0.5186116,"CON","no","no",0,"no",0,1
"1323",133,820737,1984,"OConnor",1,"yes","no","no","no","yes","yes","no",0,0,"no",0,-0.17,-1.67,1.456225,"CON","no","no",0,"no",0,1
"1324",133,820737,1984,"Powell",1,"yes","no","no","no","yes","yes","no",0,0,"no",0,-0.67,-0.69,0.681112,"CON","no","no",0,"no",0,1
"1325",133,820737,1984,"Rehnquist",1,"yes","no","no","no","yes","yes","no",0,0,"no",0,-0.91,-2.6,3.67667,"CON","no","no",0,"no",0,1
"1326",134,820778,1984,"Brennan",0,"no","yes","no","no","yes","no","no",0,0,"yes",1,1,2.78,-3.145886,"CON","no","no",1,"yes",0,1
"1327",134,820778,1984,"OConnor",1,"no","yes","no","no","yes","no","no",0,0,"yes",1,-0.17,-1.67,1.456225,"CON","no","no",1,"yes",0,1
"1328",134,820778,1984,"Blackmun",1,"no","yes","no","no","yes","no","no",0,0,"yes",1,-0.77,-2.42,-0.2365423,"CON","no","no",1,"yes",0,1
"1329",134,820778,1984,"Marshall",0,"no","yes","no","no","yes","no","no",0,0,"yes",1,1,4.18,-4.032998,"CON","no","no",1,"yes",0,1
"1330",134,820778,1984,"Powell",1,"no","yes","no","no","yes","no","no",0,0,"yes",1,-0.67,-0.69,0.681112,"CON","no","no",1,"yes",0,1
"1331",134,820778,1984,"White",0,"no","yes","no","no","yes","no","no",0,0,"yes",1,0,1.54,0.9490761,"CON","no","no",1,"yes",0,1
"1332",134,820778,1984,"Rehnquist",1,"no","yes","no","no","yes","no","no",0,0,"yes",1,-0.91,-2.6,3.67667,"CON","no","no",1,"yes",0,1
"1333",134,820778,1984,"Stevens",0,"no","yes","no","no","yes","no","no",0,0,"yes",1,-0.5,-0.69,-0.5186116,"CON","no","no",1,"yes",0,1
"1334",134,820778,1984,"Burger",1,"no","yes","no","no","yes","no","no",0,0,"yes",1,-0.77,-2.42,1.866114,"CON","no","no",1,"yes",0,1
"1335",135,830604,1985,"Burger",1,"no","no","no","yes","no","no","no",0,0,"no",0,-0.77,-2.42,2.008158,"CON","no","no",1,"no",1,1
"1336",135,830604,1985,"White",1,"no","no","no","yes","no","no","no",0,0,"no",0,0,1.54,1.164026,"CON","no","no",1,"no",1,1
"1337",135,830604,1985,"Powell",1,"no","no","no","yes","no","no","no",0,0,"no",0,-0.67,-0.69,0.7764007,"CON","no","no",1,"no",1,1
"1338",135,830604,1985,"Rehnquist",1,"no","no","no","yes","no","no","no",0,0,"no",0,-0.91,-2.6,3.47409,"CON","no","no",1,"no",1,1
"1339",135,830604,1985,"Brennan",1,"no","no","no","yes","no","no","no",0,0,"no",0,1,2.78,-3.239414,"CON","no","no",1,"no",1,1
"1340",135,830604,1985,"Marshall",1,"no","no","no","yes","no","no","no",0,0,"no",0,1,4.18,-4.110751,"CON","no","no",1,"no",1,1
"1341",135,830604,1985,"OConnor",1,"no","no","no","yes","no","no","no",0,0,"no",0,-0.17,-1.67,1.228242,"CON","no","no",1,"no",1,1
"1342",135,830604,1985,"Blackmun",1,"no","no","no","yes","no","no","no",0,0,"no",0,-0.77,-2.42,-0.7926065,"CON","no","no",1,"no",1,1
"1343",135,830604,1985,"Stevens",1,"no","no","no","yes","no","no","no",0,0,"no",0,-0.5,-0.69,-0.4910102,"CON","no","no",1,"no",1,1
"1344",136,830720,1985,"Blackmun",1,"no","no","yes","no","yes","no","no",0,0,"no",0,-0.77,-2.42,-0.7926065,"CON","no","no",0,"no",0,1
"1345",136,830720,1985,"Rehnquist",1,"no","no","yes","no","yes","no","no",0,0,"no",0,-0.91,-2.6,3.47409,"CON","no","no",0,"no",0,1
"1346",136,830720,1985,"Brennan",0,"no","no","yes","no","yes","no","no",0,0,"no",0,1,2.78,-3.239414,"CON","no","no",0,"no",0,1
"1347",136,830720,1985,"Burger",1,"no","no","yes","no","yes","no","no",0,0,"no",0,-0.77,-2.42,2.008158,"CON","no","no",0,"no",0,1
"1348",136,830720,1985,"Stevens",0,"no","no","yes","no","yes","no","no",0,0,"no",0,-0.5,-0.69,-0.4910102,"CON","no","no",0,"no",0,1
"1349",136,830720,1985,"OConnor",1,"no","no","yes","no","yes","no","no",0,0,"no",0,-0.17,-1.67,1.228242,"CON","no","no",0,"no",0,1
"1350",136,830720,1985,"Powell",1,"no","no","yes","no","yes","no","no",0,0,"no",0,-0.67,-0.69,0.7764007,"CON","no","no",0,"no",0,1
"1351",136,830720,1985,"White",1,"no","no","yes","no","yes","no","no",0,0,"no",0,0,1.54,1.164026,"CON","no","no",0,"no",0,1
"1352",136,830720,1985,"Marshall",0,"no","no","yes","no","yes","no","no",0,0,"no",0,1,4.18,-4.110751,"CON","no","no",0,"no",0,1
"1353",137,830890,1985,"OConnor",1,"no","no","no","yes","yes","no","yes",0,1,"no",1,-0.17,-1.67,1.228242,"CON","no","no",0,"yes",0,1
"1354",137,830890,1985,"White",1,"no","no","no","yes","yes","no","yes",0,1,"no",1,0,1.54,1.164026,"CON","no","no",0,"yes",0,1
"1355",137,830890,1985,"Rehnquist",1,"no","no","no","yes","yes","no","yes",0,1,"no",1,-0.91,-2.6,3.47409,"CON","no","no",0,"yes",0,1
"1356",137,830890,1985,"Burger",1,"no","no","no","yes","yes","no","yes",0,1,"no",1,-0.77,-2.42,2.008158,"CON","no","no",0,"yes",0,1
"1357",137,830890,1985,"Brennan",0,"no","no","no","yes","yes","no","yes",0,1,"no",1,1,2.78,-3.239414,"CON","no","no",0,"yes",0,1
"1358",137,830890,1985,"Stevens",1,"no","no","no","yes","yes","no","yes",0,1,"no",1,-0.5,-0.69,-0.4910102,"CON","no","no",0,"yes",0,1
"1359",137,830890,1985,"Powell",1,"no","no","no","yes","yes","no","yes",0,1,"no",1,-0.67,-0.69,0.7764007,"CON","no","no",0,"yes",0,1
"1360",137,830890,1985,"Blackmun",1,"no","no","no","yes","yes","no","yes",0,1,"no",1,-0.77,-2.42,-0.7926065,"CON","no","no",0,"yes",0,1
"1361",137,830890,1985,"Marshall",0,"no","no","no","yes","yes","no","yes",0,1,"no",1,1,4.18,-4.110751,"CON","no","no",0,"yes",0,1
"1362",138,840605,1985,"Blackmun",1,"no","no","no","yes","no","no","no",0,0,"yes",1,-0.77,-2.42,-0.7926065,"CON","no","no",1,"yes",0,1
"1363",138,840605,1985,"White",1,"no","no","no","yes","no","no","no",0,0,"yes",1,0,1.54,1.164026,"CON","no","no",1,"yes",0,1
"1364",138,840605,1985,"Rehnquist",1,"no","no","no","yes","no","no","no",0,0,"yes",1,-0.91,-2.6,3.47409,"CON","no","no",1,"yes",0,1
"1365",138,840605,1985,"OConnor",1,"no","no","no","yes","no","no","no",0,0,"yes",1,-0.17,-1.67,1.228242,"CON","no","no",1,"yes",0,1
"1366",138,840605,1985,"Brennan",0,"no","no","no","yes","no","no","no",0,0,"yes",1,1,2.78,-3.239414,"CON","no","no",1,"yes",0,1
"1367",138,840605,1985,"Marshall",1,"no","no","no","yes","no","no","no",0,0,"yes",1,1,4.18,-4.110751,"CON","no","no",1,"yes",0,1
"1368",138,840605,1985,"Powell",1,"no","no","no","yes","no","no","no",0,0,"yes",1,-0.67,-0.69,0.7764007,"CON","no","no",1,"yes",0,1
"1369",138,840605,1985,"Burger",1,"no","no","no","yes","no","no","no",0,0,"yes",1,-0.77,-2.42,2.008158,"CON","no","no",1,"yes",0,1
"1370",139,840662,1985,"White",0,"no","no","yes","no","yes","no","yes",0,1,"no",0,0,1.54,1.164026,"LIB","no","no",0,"yes",1,1
"1371",139,840662,1985,"Powell",0,"no","no","yes","no","yes","no","yes",0,1,"no",0,-0.67,-0.69,0.7764007,"LIB","no","no",0,"yes",1,1
"1372",139,840662,1985,"Stevens",0,"no","no","yes","no","yes","no","yes",0,1,"no",0,-0.5,-0.69,-0.4910102,"LIB","no","no",0,"yes",1,1
"1373",139,840662,1985,"OConnor",0,"no","no","yes","no","yes","no","yes",0,1,"no",0,-0.17,-1.67,1.228242,"LIB","no","no",0,"yes",1,1
"1374",139,840662,1985,"Rehnquist",0,"no","no","yes","no","yes","no","yes",0,1,"no",0,-0.91,-2.6,3.47409,"LIB","no","no",0,"yes",1,1
"1375",139,840662,1985,"Marshall",0,"no","no","yes","no","yes","no","yes",0,1,"no",0,1,4.18,-4.110751,"LIB","no","no",0,"yes",1,1
"1376",139,840662,1985,"Brennan",0,"no","no","yes","no","yes","no","yes",0,1,"no",0,1,2.78,-3.239414,"LIB","no","no",0,"yes",1,1
"1377",139,840662,1985,"Burger",0,"no","no","yes","no","yes","no","yes",0,1,"no",0,-0.77,-2.42,2.008158,"LIB","no","no",0,"yes",1,1
"1378",139,840662,1985,"Blackmun",0,"no","no","yes","no","yes","no","yes",0,1,"no",0,-0.77,-2.42,-0.7926065,"LIB","no","no",0,"yes",1,1
"1379",140,840705,1985,"OConnor",0,"yes","no","no","no","yes","no","no",1,0,"no",0,-0.17,-1.67,1.228242,"LIB","no","no",0,"yes",1,1
"1380",140,840705,1985,"Blackmun",0,"yes","no","no","no","yes","no","no",1,0,"no",0,-0.77,-2.42,-0.7926065,"LIB","no","no",0,"yes",1,1
"1381",140,840705,1985,"Burger",0,"yes","no","no","no","yes","no","no",1,0,"no",0,-0.77,-2.42,2.008158,"LIB","no","no",0,"yes",1,1
"1382",140,840705,1985,"Rehnquist",0,"yes","no","no","no","yes","no","no",1,0,"no",0,-0.91,-2.6,3.47409,"LIB","no","no",0,"yes",1,1
"1383",140,840705,1985,"Marshall",0,"yes","no","no","no","yes","no","no",1,0,"no",0,1,4.18,-4.110751,"LIB","no","no",0,"yes",1,1
"1384",140,840705,1985,"Stevens",0,"yes","no","no","no","yes","no","no",1,0,"no",0,-0.5,-0.69,-0.4910102,"LIB","no","no",0,"yes",1,1
"1385",140,840705,1985,"White",0,"yes","no","no","no","yes","no","no",1,0,"no",0,0,1.54,1.164026,"LIB","no","no",0,"yes",1,1
"1386",140,840705,1985,"Brennan",0,"yes","no","no","no","yes","no","no",1,0,"no",0,1,2.78,-3.239414,"LIB","no","no",0,"yes",1,1
"1387",141,850001,1985,"Brennan",0,"no","no","yes","no","yes","no","no",0,0,"no",1,1,2.78,-3.239414,"LIB","no","no",0,"no",0,1
"1388",141,850001,1985,"Rehnquist",1,"no","no","yes","no","yes","no","no",0,0,"no",1,-0.91,-2.6,3.47409,"LIB","no","no",0,"no",0,1
"1389",141,850001,1985,"Stevens",0,"no","no","yes","no","yes","no","no",0,0,"no",1,-0.5,-0.69,-0.4910102,"LIB","no","no",0,"no",0,1
"1390",141,850001,1985,"Marshall",0,"no","no","yes","no","yes","no","no",0,0,"no",1,1,4.18,-4.110751,"LIB","no","no",0,"no",0,1
"1391",141,850001,1985,"OConnor",1,"no","no","yes","no","yes","no","no",0,0,"no",1,-0.17,-1.67,1.228242,"LIB","no","no",0,"no",0,1
"1392",141,850001,1985,"White",0,"no","no","yes","no","yes","no","no",0,0,"no",1,0,1.54,1.164026,"LIB","no","no",0,"no",0,1
"1393",141,850001,1985,"Burger",1,"no","no","yes","no","yes","no","no",0,0,"no",1,-0.77,-2.42,2.008158,"LIB","no","no",0,"no",0,1
